hkapanis;hdusuk;hyuksek;hacilis;hfark;wadline;mav10ussel;macd;macdas;rsi;momentum;wilimsry;cci;stokfstk;stokfstd;stokslwk;stokslwd;chaikinsal;volatility;mav5ussel;islemhacmi;pddd;fiyatkazanc;bistyuzkapanis;bistyuzdegisim;dolarkapanis;brentkapanis;tufekapanis;tahvilkapanis;mevduatfaiz;sanuretimi;ekonomiguven;altinons;tuketiciguven;rekurendeksi;ufekapanis;hisseadi
1.36;1.31;1.39;1.36;0;0.319;1.29;0.1254;0.1318;62.2927;104.09;-35.3084;50.56;89.4737;73.6752;64.3328;54.9904;259;31.26;1.32;4738391;1.3334;8.2483;75748.27;-2.411866885;2.0191;109.97;227.96;9.12;9.04;127;105.3482441;1253.12;77.8;103.22;221.42;HEKTS
1.24;1.15;1.39;1.37;-8.823529412;0.0538;1.28;0.1133;0.1281;54.7169;80.29;-63.2061;-33.02;44.7369;59.206;57.8008;56.3956;169;47.36;1.29;4617505;1.2088;7.4779;67801.73;-10.49072144;2.1489;110.59;229.01;10.1;9.08;124.8;103.6449115;1205.88;75.4;100.95;223.87;HEKTS
1.26;1.22;1.28;1.24;1.612903226;-0.0437;1.27;0.1043;0.1233;55.7399;83.59;-67.7445;-49.06;45.4545;52.3303;53.6854;55.0405;133;2.42;1.28;2424971;1.2308;7.6138;61858.21;-8.766030011;2.2622;106.33;233.54;11.05;11.05;114.9;100.3257733;1244.14;72;95.16;229.1;HEKTS
1.31;1.24;1.39;1.26;3.968253968;-0.0431;1.28;0.1003;0.1187;58.1174;91.62;-56.4551;-3.07;65.625;58.9776;57.6652;56.3529;107;-5.24;1.29;9978240;1.2892;7.3612;62553.32;1.123715025;2.208;109.11;234.54;11.07;11.01;109.7;98.58842482;1326.43;69.2;95.83;232.27;HEKTS
1.32;1.29;1.35;1.3;0.763358779;0.0476;1.29;0.0966;0.1143;58.4606;106.02;-54.8423;-0.91;68.75;63.8638;61.3602;58.8565;111;-16.89;1.3;4272448;1.2966;7.4032;69736.34;11.48303559;2.1408;107.67;237.18;10.69;11.94;121.3;100.3007604;1283.6;72.7;96.31;233.98;HEKTS
1.55;1.31;1.59;1.32;17.42424242;0.1995;1.34;0.1111;0.1137;67.3851;124.7;-9.2308;127.31;89.8305;76.8472;70.8503;64.8534;234;-4.79;1.38;9362196;1.5415;6.8218;73871.54;5.929763449;2.1128;108.11;240.37;9.12;10.33;120.9;102.0242657;1291.23;78.1;101.92;234.18;HEKTS
1.58;1.48;1.62;1.55;1.935483871;0.0404;1.38;0.1236;0.1156;68.3305;136.13;-8.6957;166.29;88.8889;82.868;76.8631;70.8583;409;0.2;1.45;13350660;1.5713;6.9536;79289.8;7.334705625;2.0977;109.52;241.32;8.49;9.9;122.7;102.2368552;1249.45;75.7;104.12;232.96;HEKTS
1.63;1.56;1.75;1.58;3.164556962;0.1752;1.43;0.1362;0.1197;69.9711;128.99;-18.6047;189.48;76.8116;79.8398;76.846;73.8521;519;-5.45;1.51;9876918;1.6234;7.1843;78489.01;-1.009953361;2.1186;112.29;242.07;8.15;9.68;122;101.4279091;1327.34;73.6;103.59;233.09;HEKTS
1.71;1.59;1.74;1.63;4.90797546;0.4043;1.48;0.151;0.126;72.3914;126.52;-5.8139;161.01;91.9355;85.8877;81.8758;77.864;504;-6.85;1.58;8422247;1.7053;7.5468;82156.87;4.673087353;2.142;105.5;243.17;8.55;8.58;117.4;99.88903694;1282.72;73.6;103.75;234.79;HEKTS
1.86;1.7;1.87;1.72;8.771929825;0.7562;1.55;0.1729;0.1354;76.1546;136.81;-0.9804;164.05;98.6667;92.2772;87.4728;82.6684;542;0.84;1.67;8729169;1.8543;8.2059;80312.94;-2.244401472;2.163;103.03;243.4;9.07;8.88;115;100.74352;1287.26;73.2;103.11;235.78;HEKTS
1.92;1.83;2.02;1.87;3.225806452;0.8385;1.62;0.1922;0.1467;77.3199;155.15;-11.4754;158.87;80.5556;86.4164;85.167;83.9177;624;13.82;1.75;9350094;1.9064;8.4366;74937.81;-6.692732205;2.2781;94.87;243.74;9.98;8.92;129.4;103.1454464;1208.13;74.6;103.59;237.79;HEKTS
1.95;1.83;2.05;1.92;1.5625;1.1455;1.68;0.2082;0.159;78.1415;155.36;-10.7438;134.42;80;83.2082;83.4447;83.6812;614;7.62;1.82;7984901;1.7592;8.1932;80579.66;7.528709473;2.2185;85.84;248.37;8.56;9.08;116.7;102.8421653;1172.85;70.6;103.24;239.97;HEKTS
2.05;1.89;2.08;1.95;5.128205128;1.1826;1.74;0.226;0.1724;80.1478;156.54;-2.6166;126.4;95.0549;89.1316;87.3148;85.498;533;22.32;1.9;7083232;1.7187;8.0049;86168.66;6.935993525;2.2205;69.99;248.82;7.56;9.37;125.5;98.79427668;1167.52;69;106.4;237.65;HEKTS
2;1.95;2.12;2.04;-2.43902439;0.9801;1.79;0.2336;0.1847;76.3899;151.99;-11.7004;109.6;72.9227;81.0271;82.5174;84.0077;439;19.53;1.93;8224944;1.6783;7.8165;85721.13;-0.519365161;2.3352;57.54;247.72;8.02;9.89;130.3;99.79706387;1184.43;68.2;105.86;235.84;HEKTS
2.16;2;2.24;2.01;8;1.0806;1.86;0.2491;0.1975;79.6447;139.09;-7.4265;117.14;79.9796;80.5034;81.6715;82.8396;364;42.2;2.01;8456292;1.8063;8.413;88945.82;3.761837951;2.4424;52.38;250.45;6.89;8.93;112.4;99.99924252;1283.98;67.3;107.66;236.61;HEKTS
2.05;2.04;2.2;2.16;-5.092592593;1.085;1.89;0.25;0.208;72.3005;129.84;-18.214;93.81;53.953;67.2282;72.432;77.6358;210;14.12;2.02;7826556;1.7638;8.7048;84147.51;-5.394643616;2.508;62.14;252.24;8.81;9.75;110.6;100.6364603;1213.24;68;104.62;239.46;HEKTS
2.06;1.95;2.08;2.05;0.487804878;1.1521;1.92;0.2485;0.2161;72.5105;126.16;-17.6828;67.98;48.2383;57.7332;64.3674;71.0016;143;10.17;2.03;4367099;1.7707;8.7389;80846.03;-3.923443486;2.598;55.19;255.23;8.77;9.53;127.2;97.05534001;1183.7;64.4;102.95;241.97;HEKTS
2.2;2.03;2.23;2.05;6.796116505;1.2461;1.97;0.2554;0.224;75.8608;128.07;-4.2409;91.49;85.7143;71.7238;71.483;71.2423;73;9.59;2.09;8181491;1.9951;9.7113;83947.04;3.835698549;2.6743;66.78;259.39;10;9.38;125.5;98.21198891;1184.38;64.9;101.31;245.42;HEKTS
2.18;2.12;2.33;2.18;-0.909090909;1.0634;2.01;0.2567;0.2305;74.7072;116.92;-14.9481;104.75;59.5745;65.6491;67.5135;69.3779;82;14.75;2.12;7304457;1.9805;9.6402;82981.15;-1.15059447;2.6628;65.5;260.85;9.88;10.22;123.1;98.38274009;1190.31;64;99.83;248.15;HEKTS
2.15;1.9;2.2;2.17;-1.376146789;0.7755;2.04;0.2521;0.2348;72.338;112.05;-21.7602;53.56;57.4074;61.5283;64.1448;66.7614;131;26.02;2.13;2717206;1.9512;9.4979;82249.53;-0.881670114;2.6813;63.22;259.51;9.74;10.18;130.2;97.1179066;1172.1;66.3;99.2;248.78;HEKTS
2.11;2;2.17;2.15;-1.860465116;0.6138;2.05;0.2425;0.2364;69.3763;107.84;-29.3321;52.67;48.1482;54.8382;58.8126;62.787;92;18.69;2.12;2371191;1.725;8.4054;79909.68;-2.844818688;2.7704;51.75;259.74;9.98;9.87;118.9;97.56469136;1095.8;64.3;98.98;247.99;HEKTS
2.06;1.94;2.16;2.13;-2.369668246;0.4499;2.05;0.2283;0.2348;65.89;100.39;-36.6909;21.85;37.0371;45.9376;51.5541;57.1705;116;14.48;2.1;3388971;1.6855;8.2129;75210.37;-5.880776897;2.9156;52.9;260.78;10.97;9.84;124.5;97.09680255;1135.02;62.3;94.56;250.43;HEKTS
2.03;1.99;2.07;2.07;-1.45631068;0.2824;2.05;0.2121;0.2302;63.5955;101.2;-48.2823;-13.67;29.6296;37.7836;44.2459;50.7082;119;1.41;2.08;1671197;1.6591;8.0845;74205.47;-1.336118942;3.0258;48.51;263.11;11.55;10.65;119.2;93.0781954;1114.56;59.1;90.51;254.25;HEKTS
2.19;2.03;2.24;2.04;7.881773399;0.2786;2.07;0.2097;0.2261;69.3437;101.49;-29.0562;88.71;83.7209;60.7523;57.4043;54.0562;119;7.07;2.11;3258533;1.7747;9.0471;79409;7.012326719;2.916;49.43;267.2;10.18;10.57;134;95.70623573;1142.11;63.1;94.08;253.74;HEKTS
2.34;2.21;2.49;2.23;6.849315068;0.3476;2.12;0.2176;0.2244;73.5722;114.05;-22.4597;227.12;73.2633;67.0078;62.6906;58.3734;123;9.41;2.19;4901016;1.7421;8.8808;75232.79;-5.259114206;2.9137;44.53;268.98;10.55;10.61;130.1;103.5148563;1064.68;77.5;98.97;250.13;HEKTS
2.25;2.13;2.58;2.35;-3.846153846;-0.1051;2.14;0.2143;0.2224;67.7477;109.35;-48.2292;161.44;48.4667;57.7373;57.9493;58.1614;62;37.64;2.21;3736441;1.6769;8.5481;71726.99;-4.659936179;2.9194;37.7;269.54;10.86;11.61;136.2;102.0662705;1061.07;74;97.94;249.31;HEKTS
2.23;2.18;2.35;2.23;-0.888888889;-0.3846;2.16;0.2072;0.2194;66.0581;101.34;-52.3432;87.77;39.9092;48.8233;51.936;55.0487;-28;36.5;2.21;2355870;1.6573;8.4484;73481.09;2.445522947;2.9542;35.85;274.44;10.99;11.59;116.4;98.10393956;1118.52;71.3;98.78;250.67;HEKTS
2.31;2.18;2.31;2.23;3.587443946;-0.1406;2.19;0.2062;0.2167;68.8471;106.11;-39.5766;84.99;51.2882;50.0558;51.7201;53.3844;-64;21.74;2.25;2926929;1.736;8.2584;75814.41;3.175401998;2.9664;36.65;274.38;10.94;12.5;120.2;93.67386946;1238.7;66.6;101.6;250.16;HEKTS
2.38;2.26;2.41;2.31;3.03030303;-0.1708;2.22;0.2087;0.2151;70.9067;110.96;-29.3632;116.85;55.7692;52.9125;53.0698;53.2271;-36;11.2;2.29;5001857;1.7886;8.5086;83268.04;9.831415954;2.8175;40.12;274.27;9.99;12.04;133.2;96.01818107;1232.8;67;101.18;251.17;HEKTS
2.56;2.37;2.63;2.39;7.56302521;0.166;2.28;0.2223;0.2165;75.3026;121.39;-9.6005;175.28;85.9649;69.4387;64.0348;58.6309;41;4.32;2.38;4327861;1.9309;6.9297;85327.8;2.473650154;2.7976;47.33;276.42;9.22;11.47;126.4;94.14265653;1293.61;68;102.08;252.47;HEKTS
3.2;2.72;3.57;2.8;25;0.701;2.45;0.2814;0.2295;84.5054;155.3;-22.4744;321.48;72.956;71.1973;67.0085;62.8197;209;66.5;2.65;32651690;2.4136;8.6621;77803.41;-8.818216337;2.9495;49.545;278.02;9.29;10.06;131.9;96.41800282;1215.4;68.5;99.38;256.21;HEKTS
3.04;2.73;3.23;3.21;-5;0.3394;2.56;0.3119;0.246;76.8967;149.98;-31.8822;185.02;61.6352;66.4163;65.2174;64.0186;358;78.98;2.78;2983014;2.2946;8.2349;76817.19;-1.267579403;2.8772;49.765;279.33;8.74;10.65;131.8;97.24216047;1321.94;69.3;100.5;257.27;HEKTS
3.43;2.91;3.49;3.05;12.82894737;1.0091;2.72;0.363;0.2694;81.3235;156.57;-8.8852;174.79;88.6667;77.5415;73.0338;68.5262;562;123.14;3;5312914;2.5855;9.2791;75405.53;-1.837687632;2.9879;43.35;282.58;9.24;10.96;108.9;99.98220156;1351.14;66.7;101.13;257.81;HEKTS
3.15;3.15;3.56;3.43;-8.163265306;0.6543;2.79;0.3772;0.2909;71.0013;134.83;-25.7044;134;64.9635;71.2525;70.3437;69.435;546;116.02;3.05;4487068;2.1426;8.1546;75967.63;0.745436044;2.9578;46.965;281.76;9.07;11.03;128;95.41814745;1308.86;74.4;101.35;258.01;HEKTS
3.11;3.08;3.36;3.16;-1.26984127;0.4646;2.85;0.3806;0.3089;69.4697;138.13;-28.3819;93.88;45.3608;58.3067;62.0161;65.7255;474;88.04;3.07;4256165;2.1129;8.0414;76488.38;0.685489333;3.0003;49.99;282.27;8.71;10.74;114.3;100.0688523;1316.03;74.9;99.96;258.77;HEKTS
3.19;3.11;3.32;3.11;2.572347267;0.64;2.91;0.3852;0.3241;70.6951;143.31;-24.2785;80.77;55.3191;56.8129;59.7838;62.7547;251;40.62;3.11;4295895;2.1371;8.0736;78536.17;2.677256336;3.094;48.51;286.33;9.24;9.59;134.3;98.18516467;1277.26;74.3;98.49;260.94;HEKTS
3.2;3.1;3.41;3.27;0.313479624;0.7779;2.97;0.3852;0.3363;70.8561;138.31;-24.2581;73.13;44.798;50.8055;54.7885;58.7716;89;46.28;3.14;5780742;1.9844;7.4969;73995.2;-5.782011015;3.4356;51.485;287.81;10.46;10.02;136.2;98.63023961;1173.02;69.3;95.22;266.16;HEKTS
3.03;2.98;3.22;3.22;-5.3125;0.4277;2.98;0.3672;0.3425;64.4132;127.1;-37.7548;41.57;8.222;29.5138;39.2664;49.019;-31;50.04;3.1;3004993;1.8787;7.0977;78138.66;5.59963349;3.5268;56.73;292.54;10.63;11.41;137.9;93.23384187;1151.13;63.9;92.13;274.09;HEKTS
3.22;3.01;3.35;3.03;6.270627063;0.4846;3.02;0.364;0.3468;67.9053;125.79;-24.6599;53.98;55.4617;42.4877;44.6648;46.8419;-107;60.56;3.14;7671011;1.9962;7.5413;86295.72;10.43921152;3.7723;55.61;299.74;11.15;10.87;121.6;90.10449013;1212;66.6;87.61;284.99;HEKTS
3.27;3.21;3.41;3.22;1.552795031;0.8743;3.07;0.3612;0.3497;68.7313;102.11;-22.1932;66.39;66.554;54.5209;51.9612;49.4015;-175;42.62;3.18;11502560;2.0061;8.4419;87478.33;1.37041559;3.6387;56.49;302.17;11.09;10.77;118.3;94.9935321;1251.54;65.7;88.93;288.59;HEKTS
3.68;3.26;3.84;3.27;12.5382263;1.4229;3.18;0.3881;0.3574;74.8629;121.11;-9.6858;124.87;81.3187;67.9198;61.747;55.5743;-77;7.96;3.35;10697480;2.262;9.5185;88947.4;1.679353047;3.6344;53.69;305.24;11.3;12.71;137.1;98.3226186;1249.1;67.8;89.58;291.58;HEKTS
4.02;3.59;4.25;3.68;9.239130435;1.7268;3.33;0.4319;0.3723;78.5663;117.43;-11.4186;213.41;82.0896;75.0047;68.5279;62.0511;79;14.21;3.57;13265420;2.5166;8.4504;94655.31;6.417174645;3.5515;51.82;309.23;11.34;12.68;134.3;100.7478739;1268.31;70.8;90.51;293.79;HEKTS
4.7;3.97;4.74;4.07;16.91542289;2.3424;3.58;0.5156;0.4009;83.7293;149.15;-1.599;260.74;97.8142;86.4094;78.29;70.1705;571;19.48;3.95;13264140;2.9429;9.882;97541.58;3.049242562;3.5275;51.06;310.61;11.04;13.78;137.5;101.436118;1268.71;72.5;91.75;295.31;HEKTS
4.5;4.43;4.73;4.73;-4.255319149;1.9218;3.75;0.5588;0.4325;77.5799;144.55;-12.1995;187.14;83.9506;85.18;80.1769;75.1737;877;10.91;4.13;5959837;2.8126;9.4446;100440.4;2.971881325;3.521;48.96;309.78;11.12;14.61;127.3;100.6445924;1241.45;69.9;91.66;295.52;HEKTS
5.29;4.5;5.53;4.5;17.55555556;2.0773;4.03;0.6496;0.4759;82.7802;165.91;-8.4689;190.92;89.5833;87.3817;83.3124;79.243;1193;45.46;4.52;10932640;2.9333;10.3343;107531.4;7.059908164;3.519;52.68;310.24;11.55;13.65;137.1;103.8958297;1269.63;70.9;89.49;297.65;HEKTS
6.06;5.29;6.23;5.36;14.5557656;3.0367;4.4;0.7746;0.5357;86.1227;189.35;-5.1328;195.11;93.5484;90.465;86.7244;82.9837;1255;78.38;5.03;8727127;3.3584;11.8318;110010.5;2.305466124;3.4522;52.77;311.85;11.59;12.58;133.2;106.2339703;1321.53;71;89.61;300.18;HEKTS
7.58;5.87;7.82;6.03;25.08250825;4.2329;4.98;0.9852;0.6256;90.1962;250.31;-4.8924;210.23;93.8575;92.1613;89.1021;86.0429;2012;153.19;5.88;26506030;4.2032;14.8082;102907.7;-6.456474609;3.5653;56.68;313.88;11.89;12.29;129.7;104.4402082;1279.53;69.3;90.37;300.9;HEKTS
7.13;7.13;7.9;7.63;-5.936675462;3.8598;5.37;1.1027;0.721;82.4277;221.47;-15.7692;170.86;77.6567;84.909;85.2869;85.6649;2409;163.18;6.3;12423180;3.8336;13.0957;110142.6;7.030474882;3.7915;61.05;320.4;12.8;12.33;146.6;103.1370774;1270.84;67.6;88.06;306.04;HEKTS
6.73;6.26;7.38;7.13;-5.610098177;3.4608;5.61;1.1505;0.8069;76.2401;206.09;-23.8462;111;65.5556;75.2323;78.7098;82.1874;2645;176.01;6.44;6223282;3.6197;12.3652;103984.4;-5.591115518;3.9188;62.61;325.18;13.73;13.62;145.7;100.1879969;1274.96;65.6;84.32;312.21;HEKTS
7;6.66;7.39;6.95;4.011887073;3.722;5.87;1.1965;0.8848;77.4791;190.12;-18.3495;100.35;65.4286;70.3304;74.2827;78.2351;1909;186.92;6.63;4913817;3.7653;12.8623;115333;10.91375245;3.7903;66.6;327.41;13.4;13.45;146.8;97.91060337;1303.09;65.6;85.16;316.48;HEKTS
2.58;2.48;3.12;2.97;NULL;-0.7701;3.01;-0.0029;0.0787;43.7698;86.27;-92.1562;-187.91;10.0539;30.897;38.0581;45.2192;1656;-17.48;2.9;33895380;0;0;42697.56;-23.12027791;1.1727;92.56;146.94;16.43;16.4;96.7;107.3174566;925.87;78.9;127.52;145.18;HURGZ
2.4;2.25;2.68;2.59;-6.976744186;-0.6757;2.9;-0.0532;0.0523;41.6737;74.55;-90.0545;-226.76;12.2152;21.5561;29.4438;37.3315;-18;-22.46;2.74;34100740;0;0;44776.88;4.869880152;1.218;100.16;148.84;16.94;15.71;95.9;103.520294;973.98;74.4;125.69;148.9;HURGZ
1.67;1.63;2.36;2.33;-30.41666667;-2.1776;2.67;-0.1496;0.012;34.5471;56.66;-98.0468;-261.89;2.3103;11.9332;20.3993;28.8654;-2340;-9.87;2.38;35660100;0;0;39015.44;-12.86699743;1.3366;100.22;150.27;18.54;16.73;104.7;99.24769829;916.82;68.7;117.35;153.62;HURGZ
1.86;1.64;1.93;1.67;11.37724551;-1.3713;2.53;-0.2084;-0.0321;37.5529;57.38;-88.4364;-192.13;15.4696;13.7014;18.7561;23.8108;-1003;-11.47;2.21;299204800;0;0;43468.12;11.41260998;1.274;110.61;152.79;19.17;15.76;102.9;93.07580079;877.94;63;111.4;160.53;HURGZ
1.69;1.65;1.88;1.86;-9.139784946;-1.9499;2.37;-0.2658;-0.0788;35.9304;60.19;-97.1091;-151.09;3.8674;8.7844;13.7932;18.802;-660;-20.33;2.04;145729600;0;0;39969.63;-8.04840421;1.2189;127.78;155.07;19.96;16.49;106.3;91.21434777;886.66;62.1;117.75;163.93;HURGZ
1.18;1.17;1.73;1.68;-30.17751479;-1.8665;2.16;-0.3484;-0.1327;31.5908;38.11;-99.299;-153.32;1.087;4.9357;9.5578;14.1799;-4386;-19.2;1.75;134108800;0;0;35089.53;-12.20952008;1.2235;139.83;154.51;22.43;17.68;104.5;90.46720694;925.62;61.8;118.38;164.46;HURGZ
1.71;1.06;1.72;1.17;44.91525424;-1.559;2.08;-0.3672;-0.1796;39.6885;50.31;-73.5159;-110.23;49.6855;27.3106;22.9337;18.5568;6982;-9.97;1.74;359714800;0;0;42200.75;20.26593118;1.1605;123.98;155.4;18.92;19.81;104.3;89.57955194;913.79;63.8;118.73;166.51;HURGZ
1.5;1.42;1.77;1.67;-12.28070175;-1.5514;1.97;-0.394;-0.2225;37.8139;50.03;-81.8597;-85.96;51.0482;39.1794;32.3052;25.431;19512;-11.52;1.66;79919090;0;0;39844.48;-5.583478967;1.1807;114.05;155.02;18.8;17.51;95.5;92.25956337;831.11;66.6;126.37;162.62;HURGZ
1.17;0.98;1.54;1.49;-22;-2.2268;1.83;-0.437;-0.2654;34.9346;39.44;-92.0745;-102.55;21.7602;30.4698;28.7902;27.1106;38992;-10.94;1.5;75000310;0;0;36051.3;-9.519963619;1.2688;99.6;155.72;19.42;17.46;98.3;87.56019467;872.97;67.5;124.91;161.16;HURGZ
0.74;0.63;1.16;1.12;-36.75213675;-2.2178;1.63;-0.4999;-0.3123;31.5756;28.81;-95.8937;-120.3;10.1563;20.313;22.5789;24.8447;26291;2.53;1.25;125051400;0;0;27832.93;-22.7963208;1.5355;65.6;159.77;23.14;17.64;95.2;73.60815027;724.85;61;112.78;162.08;HURGZ
0.62;0.52;0.84;0.75;-16.21621622;-2.815;1.45;-0.5535;-0.3605;30.6499;25.76;-96.6523;-123.64;7.8571;14.0851;17.6716;21.2582;10772;-9.26;1.04;191579200;0;0;25714.98;-7.609511467;1.569;53.49;161.1;20.41;21.55;94.8;60.80627145;818.22;55.7;110.21;162.03;HURGZ
0.58;0.53;0.64;0.61;-6.451612903;-3.2422;1.29;-0.592;-0.4068;30.3759;34.73;-97.8338;-121.54;5;9.5425;13.4478;17.353;-3148;-19.45;0.88;104123800;0;0;26864.07;4.468562682;1.5334;45.59;160.44;16.43;19.88;81.1;63.14624742;881.69;56.7;111.15;156.29;HURGZ
0.57;0.53;0.72;0.58;-1.724137931;-2.9794;1.16;-0.6162;-0.4487;30.303;30.73;-97.9356;-107.14;5.2632;7.4028;10.7196;14.0363;-13417;-32.9;0.78;154715400;0;0;25934.37;-3.460756319;1.645;45.76;160.9;15.15;16.02;75.9;65.18556438;926.98;58.3;109.07;156.65;HURGZ
0.41;0.38;0.57;0.55;-28.07017544;-3.0584;1.02;-0.641;-0.4872;28.9553;24.34;-98.6955;-109.64;4.5455;5.9742;8.6615;11.3489;-20123;-32.76;0.66;117650700;0;0;24026.59;-7.356184091;1.702;45.89;160.35;15.39;12.18;72.9;68.67911671;942.88;60.8;107.39;158.48;HURGZ
0.54;0.39;0.54;0.39;31.70731707;-2.3734;0.93;-0.6431;-0.5183;31.5068;45.41;-92.9988;-92.35;34.6154;20.2948;17.3128;14.3309;-24130;-33.22;0.62;92177670;0;0;25764.83;7.234651276;1.6649;48.63;162.12;14.08;13.8;82.2;71.11853657;918.92;61.6;104.6;158.94;HURGZ
0.62;0.51;0.64;0.54;14.81481481;-1.9869;0.88;-0.631;-0.5409;33.1684;36.16;-87.8506;-68.75;71.0526;45.6737;35.2261;24.7785;-24780;-43.03;0.62;95735990;0;0;31651.81;22.84889906;1.5973;50.58;162.15;12.29;11.95;83.5;85.18809872;888.9;67.5;109.37;159.97;HURGZ
0.86;0.62;0.89;0.62;38.70967742;-1.0229;0.87;-0.595;-0.5517;38.0259;57.14;-68.8952;-33.73;93.1035;69.3886;54.5185;39.6485;-3700;-46.69;0.7;263910500;0;0;35002.99;10.58764096;1.536;65.75;163.19;12.39;11.17;88.1;94.54402346;979.05;70.1;110.78;159.89;HURGZ
1.05;0.86;1.14;0.88;22.09302326;-1.0566;0.9;-0.5451;-0.5504;41.5823;89.31;-55.3842;9.79;88.2353;78.8119;65.7575;52.703;16460;-43.2;0.81;371530400;0;0;36949.2;5.560125006;1.5417;69.34;163.37;11.97;11.31;94.2;96.33718086;926.32;72;110.78;161.4;HURGZ
1.06;0.91;1.12;1.05;0.952380952;-0.7157;0.93;-0.4983;-0.54;41.9241;143.37;-50.641;25.75;90.3615;84.5867;73.9588;63.3309;37286;-47.43;0.9;324285100;0;0;42641.26;15.40509673;1.4709;71.35;163.78;10.69;11.09;95;96.91246002;954.19;69.1;111.32;160.26;HURGZ
1.46;1.05;1.58;1.07;37.73584906;0.2484;1.03;-0.4244;-0.5169;49.0344;236.64;-22.2564;94.31;88.7145;86.6506;78.8774;71.1041;58169;-38.24;1.09;544062000;0;0;46551.19;9.169358504;1.5011;69.33;163.29;9.68;9.52;89.3;95.88431673;951.42;68.1;112.19;160.93;HURGZ
1.25;1.01;1.51;1.47;-14.38356164;-0.6607;1.07;-0.3787;-0.4892;45.7741;214.4;-37.5897;80.05;65.269;75.9598;74.3413;72.7227;70358;-26.44;1.14;475192800;0;0;47910.3;2.919603129;1.4849;68.95;163.93;8.75;8.92;88.8;95.1135574;1007.85;68.7;110.86;161.92;HURGZ
1.51;1.23;1.72;1.27;20.8;-0.1131;1.15;-0.3178;-0.455;50.122;263.25;-15.9043;135.61;75.1867;75.5733;74.6231;73.6729;79159;-7.72;1.26;359170000;0;0;47184.71;-1.51447601;1.5074;75.2;167.88;8.62;7.92;101.1;94.60803002;1044.9;67.2;113.48;162.38;HURGZ
1.48;1.42;1.7;1.53;-1.986754967;0.0304;1.21;-0.2687;-0.4177;49.6625;359.48;-17.9787;130.79;70.0885;72.8309;73.1116;73.3922;62774;-2.43;1.33;299159000;0;0;45350.17;-3.887996768;1.5278;78.46;170.01;8.93;8.12;92;93.75232435;1179.55;65.2;112.67;164.48;HURGZ
1.74;1.36;1.84;1.36;17.56756757;0.8414;1.31;-0.2064;-0.3754;53.9092;324.13;-6.979;123.44;87.7778;80.3043;78.0003;75.6963;48738;13.5;1.47;134131100;0;0;52825.02;16.48251815;1.5;78.535;170.91;8.89;8.41;100.5;94.95936757;1096.75;65.6;112.61;165.56;HURGZ
1.76;1.72;2.06;1.77;1.149425287;1.1024;1.39;-0.1538;-0.3311;54.2064;284.87;-17.7172;131.05;71.6814;75.9929;75.894;75.7951;31717;24.01;1.57;109356500;0;0;54650.58;3.455862392;1.4974;71.245;174.07;8.96;8.95;85.6;99.38726152;1081.49;66;117.96;166.52;HURGZ
1.5;1.39;1.97;1.94;-14.77272727;0.6815;1.41;-0.1315;-0.2912;49.4037;174.42;-33.2198;80.16;32.5843;54.2886;61.4574;68.6263;17364;53.35;1.54;135736800;0;0;49705.49;-9.048559045;1.5472;77.52;176.59;9.01;10.37;85.4;99.17986179;1117.69;68.6;120.06;169.29;HURGZ
1.54;1.5;1.64;1.53;2.666666667;0.8711;1.43;-0.1089;-0.2547;50.2514;147.56;-30.4515;61.95;26.6667;40.4776;49.8605;59.2434;2474;34.03;1.54;66277490;0;0;56538.37;13.74673099;1.5195;82.305;177.62;8.89;8.79;100;103.4827149;1113.22;71.5;118.87;172.58;HURGZ
1.54;1.47;1.68;1.56;0;0.8926;1.45;-0.0907;-0.2219;50.0707;144.2;-31.3388;55.13;25.3333;32.9055;41.6848;50.4641;-8488;22.8;1.54;75971140;0;0;58959.1;4.281570197;1.4897;87.465;178.68;9.25;10.8;97.7;107.4077177;1179.3;72.6;121.43;176.64;HURGZ
1.36;1.22;1.62;1.54;-11.68831169;0.4903;1.43;-0.0894;-0.1954;46.6647;93.09;-45.0386;14.98;16.8325;24.869;33.4007;41.9324;-14118;33.16;1.48;115924700;0;0;54384.94;-7.758191696;1.5751;74.47;178.04;9;8.42;101.7;104.5322102;1216.23;73.4;121.43;174.61;HURGZ
1.29;1.26;1.42;1.36;-5.147058824;0.2529;1.41;-0.0929;-0.1749;45.3394;103.45;-53.2629;-19.4;9.4159;17.1425;25.4058;33.6691;-14246;0.64;1.42;102533900;0;0;54839.46;0.835746072;1.5839;74.725;177.04;8.74;11.28;103.9;104.94921;1242.61;74.8;120.44;173.73;HURGZ
1.57;1.23;1.64;1.29;21.70542636;0.3513;1.44;-0.0723;-0.1544;51.298;104.15;-40.6268;16.2;76.9723;47.0574;42.5946;38.1318;-10847;-4.41;1.47;149420100;0;0;59866.75;9.167285746;1.5067;78.18;176.19;8.34;8.85;105;104.9384248;1180.89;74.3;119.42;173.46;HURGZ
1.4;1.35;1.58;1.58;-10.82802548;-0.0166;1.43;-0.0689;-0.1373;47.8849;94.62;-57.3954;-11.47;39.6893;43.3734;41.6262;39.879;-5601;-16.24;1.45;53709670;0;0;59972.59;0.176792627;1.527;74.39;176.9;8.13;8.48;100.5;106.0763938;1247.35;74.1;120.82;175.46;HURGZ
